# ---$r/a_\mathrm{H}$---	---Y---
4.58987 7.11849e-10
4.59985 7.00712e-10
4.60983 6.8933e-10
4.61981 6.77866e-10
4.62979 6.66272e-10
4.63976 6.54423e-10
4.64974 6.42517e-10
4.65972 6.30514e-10
4.6697 6.18384e-10
4.67968 6.06129e-10
4.68965 5.93766e-10
4.69963 5.81265e-10
4.70961 5.68677e-10
4.71959 5.55983e-10
4.72957 5.43159e-10
4.73954 5.30234e-10
4.74952 5.172e-10
4.7595 5.04067e-10
4.76948 4.90841e-10
4.77946 4.77521e-10
4.78943 4.64098e-10
4.79941 4.50576e-10
4.80939 4.36966e-10
4.81937 4.2326e-10
4.82935 4.09484e-10
4.83932 3.95618e-10
4.8493 3.81675e-10
4.85928 3.67657e-10
4.86926 3.53545e-10
4.87924 3.39375e-10
4.88921 3.25135e-10
4.89919 3.10825e-10
4.90917 2.9645e-10
4.91915 2.82009e-10
4.92913 2.6752e-10
4.9391 2.52967e-10
4.94908 2.38356e-10
4.95906 2.23712e-10
4.96904 2.09009e-10
4.97902 1.94264e-10
4.98899 1.79484e-10
4.99897 1.64657e-10
5.00895 1.49797e-10
5.01893 1.3491e-10
5.02891 1.19991e-10
5.03888 1.05048e-10
5.04886 9.00835e-11
5.05884 7.50974e-11
5.06882 6.00971e-11
5.0788 4.50844e-11
5.08877 3.00616e-11
5.09875 1.50324e-11
